year,class,female,femalespeers,malespeers,continue_or_grad,company_n,totpeople
83,3,0,2,24,1,B-2,27
83,3,0,2,24,1,B-2,27
83,3,1,2,24,1,B-2,27
83,4,0,0,25,1,B-2,26
83,4,0,0,25,1,B-2,26
83,4,0,0,25,1,B-2,26
83,4,0,0,25,1,B-2,26
83,4,0,0,25,1,B-2,26
83,4,0,0,25,1,B-2,26
83,4,0,0,25,1,B-2,26
83,4,0,0,25,1,B-2,26
83,4,0,0,25,1,B-2,26
83,4,0,0,25,1,B-2,26
83,4,0,0,25,1,B-2,26
83,4,0,0,25,1,B-2,26
83,4,0,0,25,1,B-2,26
83,4,0,0,25,1,B-2,26
83,4,0,0,25,1,B-2,26
83,4,0,0,25,1,B-2,26
83,4,0,0,25,1,B-2,26
83,4,0,0,25,1,B-2,26
83,4,0,0,25,1,B-2,26
83,4,0,0,25,1,B-2,26
83,4,0,0,25,1,B-2,26
83,4,0,0,25,1,B-2,26
83,4,0,0,25,1,B-2,26
83,4,0,0,25,1,B-2,26
83,4,0,0,25,0,B-2,26
83,3,0,2,27,0,B-3,30
83,3,0,2,27,1,B-3,30
83,3,0,2,27,1,B-3,30
83,3,0,2,27,1,B-3,30
83,3,0,2,27,1,B-3,30
83,3,0,2,27,1,B-3,30
83,3,0,2,27,1,B-3,30
83,3,0,2,27,1,B-3,30
83,3,0,2,27,1,B-3,30
83,3,0,2,27,1,B-3,30
83,3,1,2,27,1,B-3,30
83,3,0,2,27,1,B-3,30
83,3,0,2,27,1,B-3,30
83,3,0,2,27,1,B-3,30
83,3,0,2,27,1,B-3,30
83,3,0,2,27,1,B-3,30
83,3,0,2,27,1,B-3,30
83,3,0,2,27,1,B-3,30
83,3,0,2,27,1,B-3,30
83,3,0,2,27,1,B-3,30
83,3,0,2,27,1,B-3,30
83,3,1,2,27,1,B-3,30
83,3,0,2,27,1,B-3,30
83,3,0,2,27,1,B-3,30
83,3,0,2,27,1,B-3,30
83,3,0,2,27,1,B-3,30
83,3,0,2,27,1,B-3,30
83,3,0,2,27,1,B-3,30
83,3,0,2,27,1,B-3,30
83,4,0,0,22,1,B-3,23
83,4,0,0,22,0,B-3,23
83,4,0,0,22,1,B-3,23
83,4,0,0,22,1,B-3,23
83,4,0,0,22,1,B-3,23
83,4,0,0,22,1,B-3,23
83,4,0,0,22,1,B-3,23
83,4,0,0,22,1,B-3,23
83,4,0,0,22,1,B-3,23
83,4,0,0,22,1,B-3,23
83,4,0,0,22,1,B-3,23
83,4,0,0,22,1,B-3,23
83,4,0,0,22,1,B-3,23
83,4,0,0,22,1,B-3,23
83,4,0,0,22,1,B-3,23
83,4,0,0,22,1,B-3,23
83,4,0,0,22,1,B-3,23
83,4,0,0,22,1,B-3,23
83,4,0,0,22,1,B-3,23
83,4,0,0,22,1,B-3,23
83,4,0,0,22,1,B-3,23
83,4,0,0,22,1,B-3,23
83,3,0,1,25,0,B-4,27
83,3,0,1,25,1,B-4,27
83,3,0,1,25,1,B-4,27
83,3,0,1,25,1,B-4,27
83,3,0,1,25,1,B-4,27
83,3,0,1,25,1,B-4,27
83,3,0,1,25,1,B-4,27
83,3,0,1,25,1,B-4,27
83,3,0,1,25,1,B-4,27
83,3,0,1,25,1,B-4,27
83,3,0,1,25,1,B-4,27
83,3,1,1,25,1,B-4,27
83,3,0,1,25,1,B-4,27
83,3,0,1,25,1,B-4,27
83,3,0,1,25,1,B-4,27
83,3,0,1,25,1,B-4,27
83,3,0,1,25,1,B-4,27
83,3,0,1,25,1,B-4,27
83,3,0,1,25,1,B-4,27
83,3,0,1,25,1,B-4,27
83,3,0,1,25,1,B-4,27
83,3,0,1,25,1,B-4,27
83,3,0,1,25,1,B-4,27
83,3,0,1,25,1,B-4,27
83,3,0,1,25,1,B-4,27
83,3,0,1,25,1,B-4,27
83,4,0,2,24,1,B-4,27
83,4,1,2,24,1,B-4,27
83,4,0,2,24,1,B-4,27
83,4,0,2,24,1,B-4,27
83,4,0,2,24,1,B-4,27
83,4,0,2,24,1,B-4,27
83,4,0,2,24,1,B-4,27
83,4,0,2,24,1,B-4,27
83,4,0,2,24,1,B-4,27
83,4,0,2,24,1,B-4,27
83,4,0,2,24,1,B-4,27
83,4,0,2,24,1,B-4,27
83,4,0,2,24,1,B-4,27
83,4,0,2,24,1,B-4,27
83,4,0,2,24,1,B-4,27
83,4,0,2,24,1,B-4,27
83,4,0,2,24,1,B-4,27
83,4,1,2,24,1,B-4,27
83,4,0,2,24,1,B-4,27
83,4,0,2,24,1,B-4,27
83,4,0,2,24,1,B-4,27
83,4,0,2,24,1,B-4,27
83,4,0,2,24,1,B-4,27
83,4,0,2,24,1,B-4,27
83,4,0,2,24,1,B-4,27
83,4,0,2,24,1,B-4,27
83,3,0,3,30,0,C-1,34
83,3,0,3,30,0,C-1,34
83,3,0,3,30,0,C-1,34
83,3,0,3,30,1,C-1,34
83,3,0,3,30,1,C-1,34
83,3,1,3,30,1,C-1,34
83,3,0,3,30,1,C-1,34
83,3,1,3,30,1,C-1,34
83,3,0,3,30,1,C-1,34
83,3,0,3,30,1,C-1,34
83,3,0,3,30,1,C-1,34
83,3,0,3,30,1,C-1,34
83,3,0,3,30,1,C-1,34
83,3,0,3,30,1,C-1,34
83,3,0,3,30,1,C-1,34
83,3,0,3,30,1,C-1,34
83,3,0,3,30,1,C-1,34
83,3,0,3,30,1,C-1,34
83,3,0,3,30,1,C-1,34
83,3,0,3,30,1,C-1,34
83,3,0,3,30,1,C-1,34
83,3,0,3,30,1,C-1,34
83,3,0,3,30,1,C-1,34
83,3,0,3,30,1,C-1,34
83,3,0,3,30,1,C-1,34
83,3,0,3,30,1,C-1,34
83,3,0,3,30,1,C-1,34
83,3,0,3,30,1,C-1,34
83,3,0,3,30,1,C-1,34
83,3,0,3,30,1,C-1,34
83,3,0,3,30,1,C-1,34
83,3,0,3,30,1,C-1,34
83,3,1,3,30,1,C-1,34
83,4,0,2,22,1,C-1,25
83,4,0,2,22,1,C-1,25
83,4,0,2,22,0,C-1,25
83,4,0,2,22,1,C-1,25
83,4,1,2,22,1,C-1,25
83,4,0,2,22,1,C-1,25
83,4,0,2,22,1,C-1,25
83,4,0,2,22,1,C-1,25
83,4,0,2,22,1,C-1,25
83,4,0,2,22,1,C-1,25
83,4,0,2,22,1,C-1,25
83,4,0,2,22,1,C-1,25
83,4,0,2,22,1,C-1,25
83,4,0,2,22,1,C-1,25
83,4,0,2,22,1,C-1,25
83,4,0,2,22,1,C-1,25
83,4,0,2,22,1,C-1,25
83,4,0,2,22,1,C-1,25
83,4,0,2,22,1,C-1,25
83,4,1,2,22,1,C-1,25
83,4,0,2,22,1,C-1,25
83,4,0,2,22,1,C-1,25
83,4,0,2,22,1,C-1,25
83,4,0,2,22,1,C-1,25
83,3,0,0,27,0,C-2,28
83,3,0,0,27,0,C-2,28
83,3,0,0,27,1,C-2,28
83,3,0,0,27,1,C-2,28
83,3,0,0,27,1,C-2,28
83,3,0,0,27,1,C-2,28
83,3,0,0,27,1,C-2,28
83,3,0,0,27,1,C-2,28
83,3,0,0,27,1,C-2,28
83,3,0,0,27,1,C-2,28
83,3,0,0,27,1,C-2,28
83,3,0,0,27,1,C-2,28
83,3,0,0,27,1,C-2,28
83,3,0,0,27,1,C-2,28
83,3,0,0,27,1,C-2,28
83,3,0,0,27,1,C-2,28
83,3,0,0,27,1,C-2,28
83,3,0,0,27,1,C-2,28
83,3,0,0,27,1,C-2,28
83,3,0,0,27,1,C-2,28
83,3,0,0,27,1,C-2,28
83,3,0,0,27,1,C-2,28
83,3,0,0,27,1,C-2,28
83,3,0,0,27,1,C-2,28
83,3,0,0,27,1,C-2,28
83,3,0,0,27,1,C-2,28
83,3,0,0,27,1,C-2,28
83,4,0,2,22,0,C-2,25
83,4,0,2,22,1,C-2,25
83,4,0,2,22,1,C-2,25
83,4,0,2,22,1,C-2,25
83,4,0,2,22,1,C-2,25
83,4,0,2,22,1,C-2,25
83,4,0,2,22,1,C-2,25
83,4,0,2,22,1,C-2,25
83,4,0,2,22,1,C-2,25
83,4,0,2,22,1,C-2,25
83,4,0,2,22,1,C-2,25
83,4,0,2,22,1,C-2,25
83,4,1,2,22,1,C-2,25
83,4,0,2,22,1,C-2,25
83,4,0,2,22,1,C-2,25
83,4,0,2,22,1,C-2,25
83,4,0,2,22,1,C-2,25
83,4,0,2,22,1,C-2,25
83,4,1,2,22,1,C-2,25
83,4,0,2,22,1,C-2,25
83,4,0,2,22,1,C-2,25
83,4,0,2,22,1,C-2,25
83,4,0,2,22,1,C-2,25
83,4,0,2,22,1,C-2,25
83,3,0,3,27,0,C-3,31
83,3,0,3,27,1,C-3,31
83,3,0,3,27,1,C-3,31
83,3,0,3,27,1,C-3,31
83,3,0,3,27,1,C-3,31
83,3,0,3,27,1,C-3,31
83,3,0,3,27,1,C-3,31
83,3,0,3,27,1,C-3,31
83,3,0,3,27,1,C-3,31
83,3,0,3,27,1,C-3,31
83,3,0,3,27,1,C-3,31
83,3,1,3,27,1,C-3,31
83,3,0,3,27,1,C-3,31
83,3,0,3,27,1,C-3,31
83,3,0,3,27,1,C-3,31
83,3,1,3,27,1,C-3,31
83,3,0,3,27,1,C-3,31
83,3,0,3,27,1,C-3,31
83,3,0,3,27,1,C-3,31
83,3,0,3,27,1,C-3,31
83,3,0,3,27,1,C-3,31
83,3,1,3,27,1,C-3,31
83,3,0,3,27,1,C-3,31
83,3,0,3,27,1,C-3,31
83,3,0,3,27,1,C-3,31
83,3,0,3,27,1,C-3,31
83,3,0,3,27,1,C-3,31
83,3,0,3,27,1,C-3,31
83,3,0,3,27,1,C-3,31
83,3,0,3,27,1,C-3,31
83,4,0,1,25,1,C-3,27
83,4,0,1,25,1,C-3,27
83,4,0,1,25,1,C-3,27
83,4,0,1,25,1,C-3,27
83,4,0,1,25,1,C-3,27
83,4,0,1,25,1,C-3,27
83,4,0,1,25,1,C-3,27
83,4,0,1,25,1,C-3,27
83,4,0,1,25,1,C-3,27
83,4,1,1,25,1,C-3,27
83,4,0,1,25,1,C-3,27
83,4,0,1,25,1,C-3,27
83,4,0,1,25,1,C-3,27
83,4,0,1,25,1,C-3,27
83,4,0,1,25,1,C-3,27
83,4,0,1,25,1,C-3,27
83,4,0,1,25,1,C-3,27
83,4,0,1,25,1,C-3,27
83,4,0,1,25,1,C-3,27
83,4,0,1,25,1,C-3,27
83,4,0,1,25,1,C-3,27
83,4,0,1,25,1,C-3,27
83,4,0,1,25,1,C-3,27
83,4,0,1,25,1,C-3,27
83,4,0,1,25,1,C-3,27
83,4,0,1,25,0,C-3,27
83,3,0,3,19,1,C-4,23
83,3,0,3,19,1,C-4,23
83,3,0,3,19,1,C-4,23
83,3,0,3,19,1,C-4,23
83,3,1,3,19,1,C-4,23
83,3,0,3,19,1,C-4,23
83,3,0,3,19,1,C-4,23
83,3,0,3,19,1,C-4,23
83,3,0,3,19,1,C-4,23
83,3,0,3,19,1,C-4,23
83,3,0,3,19,1,C-4,23
83,3,0,3,19,1,C-4,23
83,3,0,3,19,1,C-4,23
83,3,0,3,19,1,C-4,23
83,3,0,3,19,1,C-4,23
83,3,0,3,19,1,C-4,23
83,3,0,3,19,1,C-4,23
83,3,1,3,19,1,C-4,23
83,3,0,3,19,1,C-4,23
83,3,0,3,19,1,C-4,23
83,3,1,3,19,1,C-4,23
83,3,0,3,19,1,C-4,23
83,4,0,2,19,1,C-4,22
83,4,0,2,19,1,C-4,22
83,4,0,2,19,1,C-4,22
83,4,0,2,19,1,C-4,22
83,4,0,2,19,1,C-4,22
83,4,0,2,19,1,C-4,22
83,4,0,2,19,1,C-4,22
83,4,0,2,19,1,C-4,22
83,4,0,2,19,1,C-4,22
83,4,0,2,19,1,C-4,22
83,4,0,2,19,1,C-4,22
83,4,1,2,19,1,C-4,22
83,4,0,2,19,1,C-4,22
83,4,0,2,19,1,C-4,22
83,4,0,2,19,1,C-4,22
83,4,0,2,19,1,C-4,22
83,4,1,2,19,1,C-4,22
83,4,0,2,19,1,C-4,22
83,4,0,2,19,1,C-4,22
83,4,0,2,19,1,C-4,22
83,4,0,2,19,1,C-4,22
83,3,1,2,28,1,D-1,31
83,3,0,2,28,1,D-1,31
83,3,0,2,28,1,D-1,31
83,3,0,2,28,1,D-1,31
83,3,0,2,28,1,D-1,31
83,3,0,2,28,1,D-1,31
83,3,0,2,28,1,D-1,31
83,3,0,2,28,1,D-1,31
83,3,0,2,28,1,D-1,31
83,3,0,2,28,1,D-1,31
83,3,0,2,28,1,D-1,31
83,3,0,2,28,1,D-1,31
83,3,0,2,28,1,D-1,31
83,3,0,2,28,1,D-1,31
83,3,1,2,28,1,D-1,31
83,3,0,2,28,1,D-1,31
83,3,0,2,28,1,D-1,31
83,3,0,2,28,1,D-1,31
83,3,0,2,28,1,D-1,31
83,3,0,2,28,1,D-1,31
83,3,0,2,28,1,D-1,31
83,3,0,2,28,1,D-1,31
83,3,0,2,28,1,D-1,31
83,3,0,2,28,1,D-1,31
83,3,0,2,28,1,D-1,31
83,3,0,2,28,1,D-1,31
83,3,0,2,28,1,D-1,31
83,3,0,2,28,1,D-1,31
83,3,0,2,28,1,D-1,31
83,3,0,2,28,1,D-1,31
83,4,0,2,22,1,D-1,25
83,4,0,2,22,1,D-1,25
83,4,0,2,22,1,D-1,25
83,4,1,2,22,1,D-1,25
83,4,0,2,22,1,D-1,25
83,4,0,2,22,1,D-1,25
83,4,0,2,22,1,D-1,25
83,4,0,2,22,1,D-1,25
83,4,0,2,22,0,D-1,25
83,4,0,2,22,1,D-1,25
83,4,0,2,22,1,D-1,25
83,4,0,2,22,1,D-1,25
83,4,0,2,22,0,D-1,25
83,4,1,2,22,1,D-1,25
83,4,0,2,22,1,D-1,25
83,4,0,2,22,1,D-1,25
83,4,0,2,22,1,D-1,25
83,4,0,2,22,1,D-1,25
83,4,0,2,22,1,D-1,25
83,4,0,2,22,1,D-1,25
83,4,0,2,22,0,D-1,25
83,4,0,2,22,1,D-1,25
83,4,0,2,22,1,D-1,25
83,4,0,2,22,1,D-1,25
83,3,0,1,25,1,D-2,27
83,3,0,1,25,1,D-2,27
83,3,0,1,25,1,D-2,27
83,3,0,1,25,1,D-2,27
83,3,0,1,25,1,D-2,27
83,3,0,1,25,1,D-2,27
83,3,0,1,25,1,D-2,27
83,3,0,1,25,1,D-2,27
83,3,0,1,25,1,D-2,27
83,3,0,1,25,1,D-2,27
83,3,0,1,25,1,D-2,27
83,3,0,1,25,1,D-2,27
83,3,0,1,25,1,D-2,27
83,3,0,1,25,1,D-2,27
83,3,0,1,25,1,D-2,27
83,3,0,1,25,1,D-2,27
83,3,0,1,25,1,D-2,27
83,3,0,1,25,1,D-2,27
83,3,1,1,25,1,D-2,27
83,3,0,1,25,1,D-2,27
83,3,0,1,25,1,D-2,27
83,3,0,1,25,1,D-2,27
83,3,0,1,25,1,D-2,27
83,3,0,1,25,1,D-2,27
83,3,0,1,25,1,D-2,27
83,3,0,1,25,1,D-2,27
83,4,0,2,25,1,D-2,28
83,4,0,2,25,1,D-2,28
83,4,0,2,25,1,D-2,28
83,4,0,2,25,1,D-2,28
83,4,0,2,25,1,D-2,28
83,4,0,2,25,1,D-2,28
83,4,0,2,25,1,D-2,28
83,4,0,2,25,1,D-2,28
83,4,0,2,25,1,D-2,28
83,4,0,2,25,1,D-2,28
83,4,0,2,25,1,D-2,28
83,4,0,2,25,1,D-2,28
83,4,0,2,25,1,D-2,28
83,4,0,2,25,1,D-2,28
83,4,0,2,25,1,D-2,28
83,4,0,2,25,1,D-2,28
83,4,0,2,25,1,D-2,28
83,4,0,2,25,1,D-2,28
83,4,0,2,25,1,D-2,28
83,4,0,2,25,1,D-2,28
83,4,0,2,25,1,D-2,28
83,4,0,2,25,1,D-2,28
83,4,1,2,25,1,D-2,28
83,4,0,2,25,1,D-2,28
83,4,0,2,25,1,D-2,28
83,4,1,2,25,1,D-2,28
83,4,0,2,25,1,D-2,28
83,3,0,4,27,0,D-3,32
83,3,0,4,27,0,D-3,32
83,3,0,4,27,0,D-3,32
83,3,0,4,27,1,D-3,32
83,3,0,4,27,1,D-3,32
83,3,0,4,27,1,D-3,32
83,3,1,4,27,1,D-3,32
83,3,0,4,27,1,D-3,32
83,3,0,4,27,1,D-3,32
83,3,1,4,27,1,D-3,32
83,3,0,4,27,1,D-3,32
83,3,0,4,27,1,D-3,32
83,3,0,4,27,1,D-3,32
83,3,0,4,27,1,D-3,32
83,3,0,4,27,1,D-3,32
83,3,0,4,27,1,D-3,32
83,3,1,4,27,1,D-3,32
83,3,0,4,27,1,D-3,32
83,3,0,4,27,1,D-3,32
83,3,1,4,27,1,D-3,32
83,3,0,4,27,1,D-3,32
83,3,0,4,27,1,D-3,32
83,3,0,4,27,1,D-3,32
83,3,0,4,27,1,D-3,32
83,3,0,4,27,1,D-3,32
83,3,0,4,27,1,D-3,32
83,3,0,4,27,1,D-3,32
83,3,0,4,27,1,D-3,32
83,3,0,4,27,1,D-3,32
83,3,0,4,27,1,D-3,32
83,3,0,4,27,1,D-3,32
83,4,0,1,26,1,D-3,28
83,4,0,1,26,1,D-3,28
83,4,0,1,26,1,D-3,28
83,4,0,1,26,1,D-3,28
83,4,0,1,26,1,D-3,28
83,4,0,1,26,1,D-3,28
83,4,0,1,26,1,D-3,28
83,4,0,1,26,1,D-3,28
83,4,0,1,26,1,D-3,28
83,4,1,1,26,1,D-3,28
83,4,0,1,26,1,D-3,28
83,4,0,1,26,1,D-3,28
83,4,0,1,26,1,D-3,28
83,4,0,1,26,1,D-3,28
83,4,0,1,26,1,D-3,28
83,4,0,1,26,1,D-3,28
83,4,0,1,26,1,D-3,28
83,4,0,1,26,1,D-3,28
83,4,0,1,26,1,D-3,28
83,4,0,1,26,1,D-3,28
83,4,0,1,26,1,D-3,28
83,4,0,1,26,1,D-3,28
83,4,0,1,26,1,D-3,28
83,4,0,1,26,1,D-3,28
83,4,0,1,26,1,D-3,28
83,4,0,1,26,1,D-3,28
83,4,0,1,26,1,D-3,28
83,3,0,3,22,0,D-4,26
83,3,0,3,22,1,D-4,26
83,3,0,3,22,1,D-4,26
83,3,0,3,22,1,D-4,26
83,3,0,3,22,1,D-4,26
83,3,0,3,22,1,D-4,26
83,3,0,3,22,1,D-4,26
83,3,0,3,22,1,D-4,26
83,3,0,3,22,1,D-4,26
83,3,0,3,22,1,D-4,26
83,3,1,3,22,1,D-4,26
83,3,1,3,22,1,D-4,26
83,3,0,3,22,1,D-4,26
83,3,0,3,22,1,D-4,26
83,3,0,3,22,1,D-4,26
83,3,0,3,22,1,D-4,26
83,3,1,3,22,1,D-4,26
83,3,0,3,22,1,D-4,26
83,3,0,3,22,1,D-4,26
83,3,0,3,22,1,D-4,26
83,3,0,3,22,1,D-4,26
83,3,0,3,22,1,D-4,26
83,3,0,3,22,1,D-4,26
83,3,0,3,22,1,D-4,26
83,3,0,3,22,1,D-4,26
83,4,0,3,24,1,D-4,28
83,4,0,3,24,1,D-4,28
83,4,1,3,24,1,D-4,28
83,4,0,3,24,1,D-4,28
83,4,0,3,24,1,D-4,28
83,4,0,3,24,1,D-4,28
83,4,0,3,24,1,D-4,28
83,4,0,3,24,1,D-4,28
83,4,0,3,24,1,D-4,28
83,4,0,3,24,1,D-4,28
83,4,0,3,24,1,D-4,28
83,4,0,3,24,1,D-4,28
83,4,1,3,24,1,D-4,28
83,4,0,3,24,1,D-4,28
83,4,0,3,24,1,D-4,28
83,4,0,3,24,1,D-4,28
83,4,0,3,24,1,D-4,28
83,4,0,3,24,1,D-4,28
83,4,0,3,24,1,D-4,28
83,4,0,3,24,1,D-4,28
83,4,0,3,24,1,D-4,28
83,4,1,3,24,1,D-4,28
83,4,0,3,24,1,D-4,28
83,4,0,3,24,1,D-4,28
83,4,0,3,24,1,D-4,28
83,4,0,3,24,1,D-4,28
83,4,0,3,24,1,D-4,28
83,3,0,4,20,0,E-1,25
83,3,1,4,20,0,E-1,25
83,3,0,4,20,1,E-1,25
83,3,0,4,20,1,E-1,25
83,3,1,4,20,1,E-1,25
83,3,0,4,20,1,E-1,25
83,3,0,4,20,1,E-1,25
83,3,0,4,20,1,E-1,25
83,3,0,4,20,1,E-1,25
83,3,0,4,20,1,E-1,25
83,3,0,4,20,1,E-1,25
83,3,0,4,20,1,E-1,25
83,3,1,4,20,1,E-1,25
83,3,0,4,20,1,E-1,25
83,3,0,4,20,1,E-1,25
83,3,0,4,20,1,E-1,25
83,3,0,4,20,1,E-1,25
83,3,0,4,20,1,E-1,25
83,3,0,4,20,1,E-1,25
83,3,0,4,20,1,E-1,25
83,3,1,4,20,1,E-1,25
83,3,0,4,20,1,E-1,25
83,3,0,4,20,1,E-1,25
83,3,0,4,20,1,E-1,25
83,4,0,3,24,1,E-1,28
83,4,0,3,24,1,E-1,28
83,4,0,3,24,1,E-1,28
83,4,0,3,24,1,E-1,28
83,4,0,3,24,1,E-1,28
83,4,0,3,24,1,E-1,28
83,4,0,3,24,1,E-1,28
83,4,1,3,24,1,E-1,28
83,4,0,3,24,1,E-1,28
83,4,0,3,24,1,E-1,28
83,4,0,3,24,1,E-1,28
83,4,0,3,24,1,E-1,28
83,4,0,3,24,1,E-1,28
83,4,0,3,24,1,E-1,28
83,4,0,3,24,1,E-1,28
83,4,0,3,24,1,E-1,28
83,4,0,3,24,1,E-1,28
83,4,0,3,24,1,E-1,28
83,4,0,3,24,1,E-1,28
83,4,0,3,24,1,E-1,28
83,4,1,3,24,1,E-1,28
83,4,0,3,24,1,E-1,28
83,4,0,3,24,1,E-1,28
83,4,0,3,24,1,E-1,28
83,4,1,3,24,1,E-1,28
83,4,0,3,24,1,E-1,28
83,4,0,3,24,1,E-1,28
83,3,0,4,30,1,E-2,35
83,3,0,4,30,1,E-2,35
83,3,1,4,30,1,E-2,35
83,3,0,4,30,1,E-2,35
83,3,0,4,30,1,E-2,35
83,3,0,4,30,1,E-2,35
83,3,0,4,30,1,E-2,35
83,3,0,4,30,1,E-2,35
83,3,0,4,30,1,E-2,35
83,3,0,4,30,1,E-2,35
83,3,0,4,30,1,E-2,35
83,3,0,4,30,1,E-2,35
83,3,0,4,30,1,E-2,35
83,3,0,4,30,1,E-2,35
83,3,0,4,30,1,E-2,35
83,3,1,4,30,1,E-2,35
83,3,0,4,30,1,E-2,35
83,3,0,4,30,1,E-2,35
83,3,0,4,30,1,E-2,35
83,3,1,4,30,1,E-2,35
83,3,0,4,30,1,E-2,35
83,3,0,4,30,1,E-2,35
83,3,0,4,30,1,E-2,35
83,3,0,4,30,1,E-2,35
83,3,0,4,30,1,E-2,35
83,3,0,4,30,1,E-2,35
83,3,1,4,30,1,E-2,35
83,3,0,4,30,1,E-2,35
83,3,0,4,30,1,E-2,35
83,3,0,4,30,1,E-2,35
83,3,0,4,30,1,E-2,35
83,3,0,4,30,1,E-2,35
83,3,0,4,30,1,E-2,35
83,3,0,4,30,1,E-2,35
83,4,0,2,22,1,E-2,25
83,4,0,2,22,1,E-2,25
83,4,0,2,22,1,E-2,25
83,4,0,2,22,1,E-2,25
83,4,0,2,22,1,E-2,25
83,4,0,2,22,1,E-2,25
83,4,0,2,22,1,E-2,25
83,4,0,2,22,1,E-2,25
83,4,0,2,22,1,E-2,25
83,4,0,2,22,1,E-2,25
83,4,0,2,22,1,E-2,25
83,4,0,2,22,1,E-2,25
83,4,0,2,22,1,E-2,25
83,4,0,2,22,1,E-2,25
83,4,0,2,22,1,E-2,25
83,4,0,2,22,1,E-2,25
83,4,0,2,22,1,E-2,25
83,4,0,2,22,1,E-2,25
83,4,1,2,22,1,E-2,25
83,4,1,2,22,1,E-2,25
83,4,0,2,22,1,E-2,25
83,4,0,2,22,1,E-2,25
83,4,0,2,22,1,E-2,25
83,4,0,2,22,0,E-2,25
83,3,0,3,24,1,E-3,28
83,3,0,3,24,1,E-3,28
83,3,0,3,24,1,E-3,28
83,3,0,3,24,1,E-3,28
83,3,0,3,24,1,E-3,28
83,3,0,3,24,1,E-3,28
83,3,0,3,24,1,E-3,28
83,3,1,3,24,1,E-3,28
83,3,0,3,24,1,E-3,28
83,3,1,3,24,1,E-3,28
83,3,0,3,24,1,E-3,28
83,3,0,3,24,1,E-3,28
83,3,0,3,24,1,E-3,28
83,3,0,3,24,1,E-3,28
83,3,0,3,24,1,E-3,28
83,3,0,3,24,1,E-3,28
83,3,0,3,24,1,E-3,28
83,3,0,3,24,1,E-3,28
83,3,0,3,24,1,E-3,28
83,3,1,3,24,1,E-3,28
83,3,0,3,24,1,E-3,28
83,3,0,3,24,1,E-3,28
83,3,0,3,24,1,E-3,28
83,3,0,3,24,1,E-3,28
83,3,0,3,24,1,E-3,28
83,3,0,3,24,1,E-3,28
83,3,0,3,24,1,E-3,28
83,4,0,1,25,1,E-3,27
83,4,0,1,25,1,E-3,27
83,4,0,1,25,1,E-3,27
83,4,0,1,25,0,E-3,27
83,4,0,1,25,1,E-3,27
83,4,0,1,25,1,E-3,27
83,4,0,1,25,1,E-3,27
83,4,0,1,25,1,E-3,27
83,4,0,1,25,1,E-3,27
83,4,0,1,25,1,E-3,27
83,4,0,1,25,1,E-3,27
83,4,0,1,25,1,E-3,27
83,4,0,1,25,1,E-3,27
83,4,0,1,25,1,E-3,27
83,4,0,1,25,1,E-3,27
83,4,0,1,25,1,E-3,27
83,4,0,1,25,1,E-3,27
83,4,0,1,25,1,E-3,27
83,4,0,1,25,1,E-3,27
83,4,0,1,25,1,E-3,27
83,4,0,1,25,1,E-3,27
83,4,0,1,25,0,E-3,27
83,4,1,1,25,1,E-3,27
83,4,0,1,25,1,E-3,27
83,4,0,1,25,1,E-3,27
83,4,0,1,25,1,E-3,27
83,3,0,3,32,0,E-4,36
83,3,0,3,32,1,E-4,36
83,3,1,3,32,1,E-4,36
83,3,0,3,32,1,E-4,36
83,3,0,3,32,1,E-4,36
83,3,0,3,32,1,E-4,36
83,3,0,3,32,1,E-4,36
83,3,0,3,32,1,E-4,36
83,3,0,3,32,1,E-4,36
83,3,0,3,32,1,E-4,36
83,3,0,3,32,1,E-4,36
83,3,0,3,32,1,E-4,36
83,3,0,3,32,1,E-4,36
83,3,0,3,32,1,E-4,36
83,3,0,3,32,1,E-4,36
83,3,0,3,32,1,E-4,36
83,3,0,3,32,1,E-4,36
83,3,0,3,32,1,E-4,36
83,3,0,3,32,1,E-4,36
83,3,0,3,32,1,E-4,36
83,3,0,3,32,1,E-4,36
83,3,0,3,32,1,E-4,36
83,3,1,3,32,1,E-4,36
83,3,0,3,32,1,E-4,36
83,3,0,3,32,1,E-4,36
83,3,0,3,32,1,E-4,36
83,3,0,3,32,1,E-4,36
83,3,0,3,32,1,E-4,36
83,3,0,3,32,1,E-4,36
83,3,0,3,32,1,E-4,36
83,3,0,3,32,1,E-4,36
83,3,1,3,32,1,E-4,36
83,3,0,3,32,1,E-4,36
83,3,0,3,32,1,E-4,36
83,3,0,3,32,1,E-4,36
83,4,0,3,19,1,E-4,23
83,4,0,3,19,1,E-4,23
83,4,0,3,19,1,E-4,23
83,4,0,3,19,1,E-4,23
83,4,0,3,19,1,E-4,23
83,4,0,3,19,1,E-4,23
83,4,0,3,19,1,E-4,23
83,4,0,3,19,1,E-4,23
83,4,0,3,19,1,E-4,23
83,4,0,3,19,1,E-4,23
83,4,1,3,19,1,E-4,23
83,4,1,3,19,1,E-4,23
83,4,0,3,19,1,E-4,23
83,4,0,3,19,1,E-4,23
83,4,0,3,19,1,E-4,23
83,4,0,3,19,1,E-4,23
83,4,0,3,19,1,E-4,23
83,4,0,3,19,1,E-4,23
83,4,1,3,19,1,E-4,23
83,4,0,3,19,1,E-4,23
83,4,0,3,19,1,E-4,23
83,4,0,3,19,1,E-4,23
83,3,0,2,29,0,F-1,32
